x,L_x,f_x,f_y
1,2,0,-1
1.00573362474247,2.01146724948494,-0.0028668123712341,-1.02300024787525
0.990658000221914,1.98131600044383,0.00467099988904301,-0.962806546807363
0.987497592991585,1.97499518598317,0.00625120350420766,-0.950302992328347
0.975039739502355,1.95007947900471,0.0124801302488226,-0.90140498721764
0.968871178077998,1.937742356156,0.0155644109610009,-0.877422719420496
0.93038503165791,1.86077006331582,0.0348074841710448,-0.731232614266182
0.919247539974118,1.83849507994824,0.0403762300129411,-0.690032079496935
0.917486706373546,1.83497341274709,0.0412566468132271,-0.683563712744354
0.944732452615459,1.88946490523092,0.0276337736922704,-0.785038814049641
0.974115147409114,1.94823029481823,0.0129424262954428,-0.897800640823761
0.954380703631178,1.90876140726236,0.0228096481844108,-0.821685054927086
0.93351651287921,1.86703302575842,0.0332417435603952,-0.742906159636319
0.907895301373271,1.81579060274654,0.0460523493133643,-0.648547756511327
0.889163379874837,1.77832675974967,0.0554183100625813,-0.581223032220889
0.87420470953639,1.74840941907278,0.0628976452318049,-0.528467748351209
0.880544402928161,1.76108880585632,0.0597277985359196,-0.550716891056223
0.849533019617773,1.69906603923555,0.0752334901911133,-0.443412702841784
0.827047798224472,1.65409559644894,0.0864761008877641,-0.368016121095893
0.828883945553425,1.65776789110685,0.0855580272232874,-0.374097190392427
0.819027655063253,1.63805531012651,0.0904861724683734,-0.341612599516823
0.854284976156468,1.70856995231294,0.0728575119217658,-0.459605640973316
0.87502316125517,1.75004632251034,0.0624884193724149,-0.531331065465983
0.8898729212064,1.7797458424128,0.0550635393967999,-0.583747631792825
0.894026997939197,1.78805399587839,0.0529865010304015,-0.598568546088346
0.882861733996875,1.76572346799375,0.0585691330015624,-0.558889682711939
0.887976430989281,1.77595286197856,0.0560117845053597,-0.577004283984922
0.875682492068661,1.75136498413732,0.0621587539656693,-0.533639653831162
0.873291684317943,1.74658336863589,0.0633541578410283,-0.525276731797741
0.850201883470289,1.70040376694058,0.0748990582648557,-0.445686485312852
0.84251275342563,1.68502550685126,0.078743623287185,-0.419655479369673
0.84011628242973,1.68023256485946,0.0799418587851348,-0.411590736007101
0.84156802997653,1.68313605995306,0.0792159850117348,-0.416473498157157
0.85083696723272,1.70167393446544,0.0745815163836399,-0.447847089619546
0.845922387445538,1.69184477489108,0.0770388062772309,-0.431169371163119
0.821292808250714,1.64258561650143,0.0893535958746428,-0.349043753768689
0.782652969954391,1.56530593990878,0.108673515022805,-0.225091342756856
0.770103052302322,1.54020610460464,0.114948473848839,-0.186117422330705
0.775176634216094,1.55035326843219,0.112411682891953,-0.201797628469184
0.787833400304658,1.57566680060932,0.106083299847671,-0.241362933271198
0.779650893819059,1.55930178763812,0.11017455309047,-0.215711032465717
0.792926718340399,1.5858534366808,0.103536640829801,-0.257465561316149
0.809560187199681,1.61912037439936,0.0952199064001593,-0.310775393397567
0.803286218827456,1.60657243765491,0.098356890586272,-0.290537498716223
0.796495826452089,1.59299165290418,0.101752086773956,-0.268811203111191
0.798109902546999,1.596219805094,0.1009450487265,-0.273958833087161
0.79539522944701,1.59079045889402,0.102302385276495,-0.265307142054124
0.796054652406866,1.59210930481373,0.101972673796567,-0.267406019237231
0.783985534851457,1.56797106970291,0.108007232574272,-0.229266637712649
0.79883310070602,1.59766620141204,0.10058344964699,-0.27626864556719
0.8124938123038,1.6249876246076,0.0937530938481001,-0.320292390063925
0.841480259915891,1.68296051983178,0.0792598700420543,-0.416178055656232
0.812909917219174,1.62581983443835,0.093545041390413,-0.321645067026569
0.789721826170474,1.57944365234095,0.105139086914763,-0.247321125460056
0.801419391061982,1.60283878212396,0.0992903044690089,-0.284546080740317
0.795219602366454,1.59043920473291,0.102390198816773,-0.264748431975721
0.805889195387384,1.61177839077477,0.0970554023063078,-0.298914790484252
0.787536589422935,1.57507317884587,0.106231705288533,-0.240427759359816
0.804800272574063,1.60960054514813,0.0975998637129686,-0.295406957470571
0.841165954473444,1.68233190894689,0.0794170227632779,-0.415120325930441
0.841399675386514,1.68279935077303,0.0793001623067432,-0.415906827481061
0.830751139275542,1.66150227855108,0.0846244303622288,-0.380294910815223
0.853312986566397,1.70662597313279,0.0733435067168016,-0.456286106085728
0.85443937481652,1.70887874963304,0.0727803125917401,-0.460133290473691
0.889013861451728,1.77802772290346,0.0554930692741358,-0.580691291706626
0.907732807102708,1.81546561420542,0.0461335964486459,-0.647957698181125
0.93085411387111,1.86170822774222,0.0345729430644451,-0.732978762621538
0.934236235252496,1.86847247050499,0.0328818823737518,-0.745594686517516
0.939184800874012,1.87836960174802,0.0304075995629938,-0.764136180385517
0.910637632655873,1.82127526531175,0.0446811836720633,-0.658521796018187
0.903981583176237,1.80796316635247,0.0480092084118813,-0.634365405443633
0.893362375098517,1.78672475019703,0.0533188124507414,-0.596192666483328
0.907675928022502,1.815351856045,0.0461620359887489,-0.647751180623022
0.916913019443344,1.83382603888669,0.0415434902783282,-0.681458970449419
0.935309688563702,1.8706193771274,0.0323451557181488,-0.74960842704226
0.964872127243858,1.92974425448772,0.017563936378071,-0.861956443864176
0.988403037015727,1.97680607403145,0.00579848149213658,-0.953881127163825
0.976106732731177,1.95221346546235,0.0119466336344116,-0.905568707366266
0.987703700892154,1.97540740178431,0.00614814955392312,-0.951117201512114
0.983254291916821,1.96650858383364,0.00837285404158933,-0.933578005145699
0.990907882259256,1.98181576451851,0.00454605887037202,-0.963796862247047
0.999702043059764,1.99940408611953,0.0001489784701178,-0.998808349795734
1.00068018690128,2.00136037380256,-0.00034009345063879,-1.00272167291355
0.988109279223164,1.97621855844633,0.00594536038841786,-0.952719895373842
0.959037764065903,1.91807552813181,0.0204811179670487,-0.839506865809052
0.967495117521247,1.93499023504249,0.0162524412393766,-0.872093604854902
0.987123744896071,1.97424748979214,0.00643812755196471,-0.948826575475285
0.989566727549943,1.97913345509989,0.0052166362250286,-0.958484616547805
1.00229734286008,2.00459468572016,-0.00114867143003916,-1.00919992700875
0.990708602115965,1.98141720423193,0.00464569894201733,-0.96300706861314
0.981398655141623,1.96279731028325,0.00930067242918847,-0.926286640627573
0.990393815067109,1.98078763013422,0.00480309246644556,-0.961759817846365
0.979149308310077,1.95829861662015,0.0104253458449616,-0.917466735928203
0.998331187734445,1.99666237546889,0.000834406132777521,-0.993330320806535
1.00037622592717,2.00075245185433,-0.000188112963583453,-1.00150518680056
1.02452600004019,2.04905200008037,-0.0122630000200932,-1.09930704951669
1.00920266203212,2.01840532406424,-0.00460133101606108,-1.03698002610544
0.998482463995292,1.99696492799058,0.000758768002354082,-0.993934461812219
0.989790971923336,1.97958194384667,0.00510451403833195,-0.959372336201885
0.982772340354405,1.96554468070881,0.00861382982279774,-0.931682945931347
0.989347072395307,1.97869414479061,0.00532646380234653,-0.957615259314329
0.985353596596349,1.9707071931927,0.00732320170182554,-0.941843420650721
0.997228594721978,1.99445718944396,0.00138570263901122,-0.98892974026234
1.00790997920905,2.01581995841809,-0.0039549896045229,-1.03176505237836
0.985484598880415,1.97096919776083,0.00725770055979263,-0.942359789260984
0.995490314611252,1.9909806292225,0.00225484269437398,-0.982001932969619
